Role,word,frequency,compound
author,incorrect,2850,-0.6369
author,evaluation,6217,0.2023
author,underestimate,553,-0.5267
author,productivity,2019,0.5267
author,conservative,1630,-0.2023
author,critical,12225,0.2023
author,argue,4541,-0.29600000000000004
author,rightfully,142,0.3818
author,recognized,1655,0.5267
author,contributors,245,0.3818
author,liberal,89,0.2023
author,colleagues,3068,0.29600000000000004
author,unfamiliarity,5,-0.3818
author,falsify,40,-0.6369
author,balanced,1326,0.3818
author,buried,618,-0.5859
author,alone,6990,-0.3818
author,poorly,2225,-0.6369
author,mature,2772,0.5267
author,unimportance,4,-0.5859
author,adequate,1675,0.2023
author,sinking,319,-0.5859
author,release,7483,0.2023
author,liberation,63,0.6369
author,liberated,48,0.5859
author,curious,788,0.5859
author,elevated,3222,0.3818
author,rise,3764,0.29600000000000004
author,confined,1476,-0.5267
author,active,14052,0.29600000000000004
author,frank,283,0.3818
author,dissolution,919,-0.5267
author,rich,4380,0.3818
author,poor,4655,-0.6369
author,shallow,1243,-0.5267
author,awkwardly,45,-0.3818
author,polished,330,0.5267
author,easier,3395,0.29600000000000004
author,mess,67,-0.5859
author,sharp,1577,0.29600000000000004
author,degenerated,68,-0.6369
author,grow,1553,0.3818
author,disconnected,217,-0.5267
author,trivial,2045,-0.5267
author,misunderstand,110,-0.5267
author,flaws,348,-0.5859
author,expert,1938,0.5859
author,deficits,709,-0.6369
author,inspired,907,0.6369
author,enlightening,83,0.6369
author,genuine,391,0.5859
author,reliability,1789,0.5859
author,dependence,6032,-0.29600000000000004
author,protecting,349,0.5267
author,admits,25,-0.2023
author,created,2791,0.3818
author,abandoned,135,-0.6369
author,honest,301,0.5859
author,advice,2253,0.3818
author,cancelled,74,-0.5859
author,neglected,799,-0.6369
author,reflection,1634,0.2023
author,confining,143,-0.5859
author,motivation,1799,0.5859
author,leak,416,-0.5859
author,dissipated,165,-0.5859
author,delighted,404,0.6369
author,regret,601,-0.5859
author,vital,517,0.6369
author,difficulties,967,-0.5267
author,nicely,1928,0.5267
author,fragile,353,-0.5267
author,absorbed,556,0.5267
author,compromises,149,-0.29600000000000004
author,facilitated,547,0.3818
author,sharper,140,0.29600000000000004
author,resolve,2011,0.3818
author,disagreement,386,-0.29600000000000004
author,simplistic,361,-0.5859
author,misleading,4748,-0.6369
author,attracting,97,0.3818
author,perfectly,1453,0.5859
author,messy,112,-0.5267
author,seminal,461,0.6369
author,helps,1683,0.3818
author,honestly,161,0.3818
author,feel,7877,0.2023
author,justified,2209,0.3818
author,opportunity,2469,0.5859
author,neglect,401,-0.6369
author,supported,8047,0.3818
author,dominant,3587,-0.29600000000000004
author,simplicity,825,0.3818
author,therapy,3752,0.3818
author,therapeutic,3130,0.5267
author,toxicity,2024,-0.6369
author,blockade,1239,-0.6369
author,penetrating,208,0.3818
author,approved,635,0.5267
author,safety,1106,0.5267
author,survived,306,0.29600000000000004
author,died,330,-0.6369
author,stained,2368,-0.5859
author,appreciated,1868,0.5859
author,triggering,739,-0.6369
author,enhanced,7096,0.3818
author,induce,5885,-0.2023
author,damages,561,-0.5267
author,remarkable,1368,0.6369
author,dark,3267,-0.3818
author,triggered,1696,-0.5267
author,rational,871,0.29600000000000004
author,toxic,970,-0.6369
author,severe,2626,-0.6369
author,death,4562,-0.6808
author,boosted,231,0.3818
author,tolerable,46,0.29600000000000004
author,pathological,1189,-0.6369
author,promote,3356,0.5267
author,sacrificed,297,-0.5859
author,noticeable,514,0.2023
author,discovered,1706,0.5267
author,unreasonable,233,-0.5859
author,reminding,316,0.2023
author,cultured,3052,0.5859
author,attack,581,-0.6369
author,hindering,102,-0.5859
author,provokes,34,-0.3818
author,vigorous,121,0.5859
author,protect,719,0.5267
author,invasive,1472,-0.6369
author,safer,113,0.3818
author,preferable,553,0.29600000000000004
author,safe,715,0.5267
author,enabling,1033,0.29600000000000004
author,superficial,803,-0.5859
author,unresolved,342,-0.5267
author,efficacy,2839,0.5267
author,harmful,233,-0.6369
author,desirable,966,0.5859
author,contributed,1655,0.5267
author,recommended,2781,0.5267
author,loaded,1622,-0.29600000000000004
author,enhance,3238,0.3818
author,responsive,1849,0.5267
author,adaptive,2184,0.3818
author,inhibited,2243,-0.5267
author,resistance,8178,-0.29600000000000004
author,content,9230,0.29600000000000004
author,deficient,4498,-0.5859
author,synergistic,864,0.5859
author,die,529,-0.6369
author,promotion,279,0.5267
author,pro,2634,0.5267
author,inflammatory,3881,-0.6369
author,storm,815,-0.5267
author,trigger,1744,-0.3818
author,acceptance,1371,0.5267
author,strikingly,494,0.5267
author,potency,629,0.2023
author,lethal,889,-0.6808
author,indicative,1189,0.2023
author,damage,6276,-0.5859
author,encouraging,1259,0.5859
author,combating,18,-0.5267
author,dying,257,-0.6369
author,positively,1976,0.5267
author,exposed,3377,-0.3818
author,stimulating,607,0.5859
author,engulf,47,-0.5859
author,understandable,706,0.3818
author,necrosis,375,-0.6369
author,satisfactory,1391,0.3818
author,intrusive,101,-0.5859
author,uncertainty,6798,-0.3818
author,impacted,894,-0.29600000000000004
author,longevity,529,0.3818
author,organized,1416,0.5267
author,reasonable,5245,0.3818
author,noteworthy,745,0.5267
author,reawaken,1,0.5267
author,puzzling,535,-0.3818
author,responsible,4012,0.5267
author,lacking,3261,-0.5859
author,struggled,145,-0.5267
author,resonate,25,0.5267
author,welcome,666,0.5267
author,truth,1116,0.5859
author,hurts,14,-0.5859
author,erupts,4,-0.6369
author,weakness,757,-0.5859
author,care,2971,0.5267
author,intrusion,215,-0.5859
author,friendly,376,0.5859
author,congratulations,209,0.6369
author,advocated,66,0.5267
author,influential,271,0.5859
author,sensitivity,12005,0.3818
author,preferred,2415,0.29600000000000004
author,rejected,383,-0.6369
author,suggestive,694,0.2023
author,strengths,1374,0.5267
author,modest,1772,0.3818
author,reconsidering,47,0.2023
author,friends,182,0.5859
author,lone,100,-0.3818
author,spurious,555,-0.6369
author,invalidate,170,-0.5859
author,contributing,1656,0.3818
author,adverse,646,-0.6369
author,attractive,880,0.5267
author,stringent,1262,-0.5267
author,inflated,320,-0.5859
author,acknowledged,1650,0.29600000000000004
author,imagine,1170,0.3818
author,boost,531,0.5267
author,hopefully,998,0.3818
author,coexistence,743,0.29600000000000004
author,competitive,1193,0.29600000000000004
author,drought,1812,-0.6369
author,stabilizing,851,0.3818
author,facilitation,391,0.3818
author,facilitative,44,0.3818
author,legacy,178,0.3818
author,amazing,117,0.6369
author,promoted,920,0.5267
author,objection,150,-0.3818
author,placidity,1,0.3818
author,superior,2012,0.5267
author,competitor,165,-0.29600000000000004
author,competition,2272,0.2023
author,dominate,622,-0.29600000000000004
author,promoting,1666,0.5267
author,dominance,654,0.2023
author,wonder,2145,0.5267
author,unpredictable,161,-0.3818
author,penalty,305,-0.5267
author,enthusiasm,660,0.6369
author,relaxed,628,0.5267
author,dream,120,0.5267
author,flexibility,1696,0.3818
author,popular,515,0.5267
author,consequences,2367,-0.29600000000000004
author,vanishes,171,-0.6369
author,unbalanced,280,-0.5859
author,displaced,308,-0.5267
author,timely,1384,0.5267
author,evoke,235,0.29600000000000004
author,enhancing,944,0.5267
author,strengthened,1911,0.3818
author,agreeing,163,0.3818
author,insufficient,2177,-0.5859
author,oversight,893,-0.3818
author,inconvenience,160,-0.5267
author,special,1795,0.3818
author,prudent,166,0.3818
author,abundant,2672,0.5859
author,sorry,2777,-0.5267
author,discrimination,1141,-0.6369
author,selective,4783,0.2023
author,thankful,624,0.6369
author,excitation,5316,0.3818
author,fret,3359,-0.3818
author,argued,1126,-0.2023
author,concise,991,0.5859
author,discriminate,983,-0.6369
author,overcome,1708,0.5859
author,progress,1570,0.5859
author,excitement,90,0.6369
author,pique,9,-0.29600000000000004
author,remedy,139,0.3818
author,fair,1875,0.5267
author,conciseness,52,0.5859
author,feeling,444,0.2023
author,achieves,461,0.5267
author,enhancements,165,0.3818
author,resonant,1090,0.5267
author,instrumental,752,0.3818
author,elegance,39,0.5859
author,enhancement,3131,0.3818
author,delayed,1528,-0.3818
author,stirring,159,0.3818
author,degradation,6807,-0.6369
author,inert,348,-0.5267
author,degraded,1195,-0.6369
author,disintegration,92,-0.6369
author,charged,2187,0.29600000000000004
author,flexible,2157,0.5267
author,recommends,315,0.3818
author,favorable,1224,0.5859
author,repulsion,460,-0.6369
author,golden,210,0.5859
author,sacrifice,161,-0.3818
author,pressure,8311,-0.29600000000000004
author,sluggish,74,-0.5859
author,inspiration,172,0.6369
author,unconventional,305,0.2023
author,disintegrated,25,-0.6369
author,dramatically,1600,-0.2023
author,intervention,1205,0.2023
author,retraction,307,-0.6369
author,risks,663,-0.5267
author,inconsistencies,596,-0.5267
author,decays,354,-0.5859
author,exclusive,926,-0.29600000000000004
author,aberrant,781,-0.5859
author,nonsense,251,-0.6369
author,underused,4,-0.29600000000000004
author,disrupting,433,-0.5859
author,mismatch,1419,-0.5267
author,exclusivity,90,-0.3818
author,apologies,666,-0.29600000000000004
author,missed,2411,-0.3818
author,prohibitive,95,-0.5859
author,publishable,349,0.5859
author,underutilized,10,-0.5267
author,restrain,98,-0.29600000000000004
author,contrary,1661,-0.3818
author,unexpected,1568,0.2023
author,envision,431,0.3818
author,foundational,118,0.3818
author,achieving,947,0.5859
author,advantageous,470,0.5859
author,sophisticated,894,0.5267
author,worse,1261,-0.5859
author,disrupted,827,-0.5859
author,success,1886,0.6369
author,illuminating,191,0.6369
author,undesired,180,-0.5859
author,diminished,795,-0.3818
author,convincing,6960,0.5859
author,unsatisfying,55,-0.5859
author,prefer,2399,0.29600000000000004
author,resistant,2600,-0.29600000000000004
author,dim,226,-0.3818
author,bond,4270,0.2023
author,cooperative,777,0.5859
author,fail,1527,-0.6369
author,infected,4325,-0.6369
author,sickness,53,-0.6369
author,parasite,708,-0.6369
author,affected,8247,-0.3818
author,awkward,517,-0.5267
author,disturbance,731,-0.5267
author,convincingly,1631,0.3818
author,tight,1082,-0.29600000000000004
author,pity,143,-0.5267
author,helping,779,0.5267
author,alive,220,0.5267
author,dies,39,-0.6369
author,parasites,545,-0.6369
author,loud,38,-0.29600000000000004
author,woke,1,0.29600000000000004
author,silencing,2352,-0.6369
author,responsiveness,537,0.5267
author,compatible,1612,0.3818
author,unbiased,1338,0.6369
author,involvement,1788,0.29600000000000004
author,hypersensitivity,195,-0.6369
author,trustable,21,0.5267
author,silence,240,-0.29600000000000004
author,faint,259,-0.29600000000000004
author,brightness,583,0.3818
author,progressive,732,0.3818
author,agreed,1617,0.3818
author,stain,1016,-0.5859
author,informative,4491,0.5859
author,viral,6190,0.2023
author,endorsement,100,0.3818
author,streamlined,257,0.29600000000000004
author,compelling,2213,0.5859
author,dramatic,1261,0.3818
author,usefulness,663,0.5267
author,apologise,1079,-0.29600000000000004
author,critically,1147,-0.29600000000000004
author,subtle,1436,0.2023
author,abrupt,699,-0.5267
author,mistakes,1042,-0.5267
author,enlightened,21,0.6369
author,degeneracy,300,-0.6369
author,monotonous,40,-0.5859
author,impurity,409,-0.5859
author,appealing,441,0.5267
author,hinder,294,-0.5859
author,hinders,154,-0.5859
author,wish,2165,0.29600000000000004
author,dampening,91,-0.3818
author,revival,64,0.5267
author,trapped,1610,-0.6369
author,competing,1038,0.2023
author,mistake,2912,-0.5859
author,stupid,14,-0.6369
author,experienced,1319,0.3818
author,withhold,24,-0.5267
author,bonding,1854,0.5267
author,hindered,244,-0.5859
author,relaxation,2782,0.5267
author,desirability,41,0.3818
author,fate,1539,-0.2023
author,integrity,1281,0.6369
author,ideal,2614,0.5859
author,disappearing,51,-0.5859
author,dampen,98,-0.3818
author,aid,1562,0.3818
author,inaccuracies,201,-0.5859
author,untenable,28,-0.6369
author,unveil,112,0.2023
author,poorer,328,-0.5267
author,admittedly,366,-0.2023
author,regrettably,107,-0.5859
author,disagree,2668,-0.3818
author,growing,2485,0.29600000000000004
author,appeals,19,0.29600000000000004
author,belief,1037,0.2023
author,intriguing,1824,0.5267
author,forbidden,112,-0.6369
author,appreciating,478,0.5859
author,broken,1050,-0.5859
author,delightfully,3,0.6369
author,hesitate,145,-0.29600000000000004
author,fruitful,175,0.5859
author,twisted,660,-0.5859
author,magic,311,0.3818
author,clean,1092,0.3818
author,cold,2461,-0.3818
author,opportunities,681,0.5859
author,violated,228,-0.6369
author,turbulent,394,-0.5267
author,eliminate,1415,-0.5859
author,intuition,612,0.2023
author,recovered,1541,0.3818
author,symbolic,66,0.2023
author,devoted,410,0.6369
author,breakdown,845,-0.5859
author,learning,12304,0.6369
author,willing,346,0.3818
author,deteriorates,55,-0.6369
author,imposes,171,-0.3818
author,invention,46,0.5267
author,learnable,25,0.5267
author,cope,207,0.2023
author,struggle,180,-0.3818
author,perfect,1811,0.6369
author,recover,965,0.3818
author,unproven,53,-0.5267
author,appeal,375,0.29600000000000004
author,sharing,1465,0.3818
author,obstacle,194,-0.5267
author,compensate,812,0.29600000000000004
author,integral,823,0.5859
author,urge,320,0.29600000000000004
author,releasing,436,0.2023
author,problematic,1794,-0.5859
author,gain,4921,0.3818
author,illuminated,390,0.5267
author,credible,433,0.5859
author,wrong,2831,-0.6369
author,improves,1496,0.5267
author,inconsistent,1632,-0.5267
author,reciprocity,291,0.3818
author,whispering,38,-0.29600000000000004
author,protection,2580,0.3818
author,rejection,766,-0.6369
author,stimulated,2539,0.5267
author,indispensable,245,0.6369
author,exploited,500,-0.6369
author,exploits,115,-0.5267
author,prospect,194,0.3818
author,exploit,430,-0.5859
author,imperfections,206,-0.29600000000000004
author,destructive,217,-0.6369
author,unattractive,5,-0.5267
author,fabrication,2362,-0.6369
author,evanescent,163,-0.29600000000000004
author,master,812,0.29600000000000004
author,favourable,284,0.5859
author,compensation,842,0.2023
author,portrayed,83,0.2023
author,connected,2975,0.29600000000000004
author,rises,270,0.29600000000000004
author,mother,615,0.6369
author,bursting,236,0.29600000000000004
author,elegant,1251,0.5859
author,raise,1207,0.29600000000000004
author,doubts,482,-0.3818
author,portrayal,19,0.2023
author,justice,241,0.5859
author,overlong,13,-0.5859
author,meaningfully,206,0.3818
author,inaccurate,900,-0.5859
author,inaccuracy,242,-0.5859
author,adapt,676,0.3818
author,intuitive,1485,0.3818
author,instructive,363,0.5267
author,acknowledging,870,0.3818
author,inhibition,10934,-0.29600000000000004
author,demanding,302,-0.3818
author,enhances,1410,0.5267
author,worthy,731,0.5859
author,encourage,1184,0.5859
author,intense,808,0.29600000000000004
author,patient,7884,0.5267
author,diarrhea,157,-0.6369
author,pain,1360,-0.6369
author,insufficiency,89,-0.5859
author,irritable,8,-0.5859
author,diagnosed,579,-0.3818
author,aspiration,92,0.5267
author,sterile,224,-0.5859
author,spite,477,-0.6369
author,concerning,3574,-0.3818
author,confounded,488,-0.5859
author,caution,1030,-0.29600000000000004
author,unreliable,336,-0.6369
author,overestimated,349,-0.5859
author,overestimation,332,-0.5859
author,alleviate,402,0.5267
author,positives,1237,0.5267
author,trap,1929,-0.5859
author,hoped,158,0.3818
author,unequal,243,-0.5859
author,inspire,264,0.5859
author,transparent,1254,0.5267
author,pointless,46,-0.6369
author,illuminate,162,0.3818
author,fabricated,1446,-0.6369
author,attract,444,0.3818
author,superb,84,0.6369
author,decline,1854,-0.5267
author,champion,34,0.6369
author,dominated,1825,-0.5267
author,criticizing,14,-0.5267
author,spotty,14,-0.5267
author,mock,700,-0.5859
author,affinity,5282,0.3818
author,creation,631,0.3818
author,recovery,3360,0.3818
author,suffers,475,-0.6369
author,manipulation,1975,-0.6369
author,productive,536,0.5859
author,confusions,196,-0.5267
author,stabilize,1006,0.3818
author,proven,1143,0.3818
author,depleted,2941,-0.6369
author,spontaneous,2634,0.3818
author,asserted,68,0.2023
author,interpretable,596,0.3818
author,lost,2826,-0.5859
author,viable,1256,0.3818
author,demand,1768,-0.29600000000000004
author,doubt,1457,-0.3818
author,pioneered,104,0.6369
author,worrisome,75,-0.5859
author,bright,1068,0.5859
author,impression,1784,0.2023
author,annoying,54,-0.5859
author,disappointed,147,-0.5859
author,engagement,744,0.3818
author,determination,2385,0.5859
author,compete,575,0.2023
author,potent,1030,0.5267
author,authentic,182,0.5267
author,entitled,1597,-0.5267
author,criticisms,928,-0.5859
author,drastic,504,-0.5859
author,discoveries,476,0.5859
author,plausible,2056,0.3818
author,serious,1235,0.2023
author,belong,993,0.3818
author,illustrative,368,0.29600000000000004
author,anticipation,182,0.3818
author,delaying,90,-0.3818
author,prepared,3440,0.3818
author,fabricate,411,-0.6369
author,inadequacy,31,-0.6369
author,discourages,9,-0.5859
author,lightweight,42,0.2023
author,impede,208,-0.5267
author,amelioration,68,0.5859
author,recovering,191,0.3818
author,decent,216,0.3818
author,failure,2749,-0.6369
author,supplant,13,-0.5267
author,mislead,256,-0.5859
author,discarded,477,-0.5859
author,detrimental,694,-0.6369
author,equivocal,75,-0.5267
author,assert,237,0.2023
author,dissociated,425,-0.3818
author,taxing,11,-0.5859
author,advancement,478,0.5267
author,dominates,529,-0.29600000000000004
author,favorably,112,0.5267
author,hamper,149,-0.5267
author,exaggerated,285,-0.5859
author,weakened,501,-0.5267
author,renewable,402,0.5859
author,unwarranted,94,-0.5859
author,dedicated,1081,0.5859
author,attraction,414,0.5267
author,scholarship,57,0.6369
author,exaggerations,11,-0.5267
author,admire,23,0.6369
author,enforced,180,-0.5267
author,acknowledges,302,0.29600000000000004
author,distinctive,445,0.3818
author,confidently,364,0.5267
author,impeded,113,-0.5267
author,ignoring,401,-0.5267
author,convoluted,265,-0.5859
author,suspicious,118,-0.5859
author,resolving,752,0.3818
author,criticize,67,-0.5859
author,concluding,794,0.2023
author,questionable,860,-0.5267
author,underestimated,509,-0.5267
author,alarming,37,-0.6369
author,sincere,158,0.5859
author,refinement,1339,0.3818
author,refined,1107,0.5267
author,irreversible,499,-0.5859
author,disrupt,808,-0.5859
author,subjectively,57,-0.2023
author,subjective,1185,-0.29600000000000004
author,enriched,6649,0.5267
author,excess,2572,-0.5267
author,useless,165,-0.6369
author,contradict,539,-0.3818
author,intrigued,164,0.5267
author,drawback,348,-0.5267
author,perturb,303,-0.5267
author,persists,352,0.29600000000000004
author,stranded,690,-0.5859
author,annihilation,354,-0.6808
author,uncited,20,-0.5267
author,spirit,226,0.29600000000000004
author,accomplishment,72,0.5859
author,achievable,489,0.3818
author,collapse,1154,-0.6369
